_id,_domain,_ntok,Q,Q_base,conflict,is_conflict,z_教育价值,z_可读性,z_专业性,z_低噪声
BkiUbM05qsFAf4WX2A17,commoncrawl,2974,0.434491,0.533385,0.573724,False,0.777462,0.721855,0.203737,0.706837
BkiUews5qoTAhv86iatT,commoncrawl,671,0.432382,0.536818,0.717763,True,0.752383,0.906463,0.1887,0.644104
BkiUdRo241xiDnlsQGtW,c4,110,0.443503,0.530954,0.528615,False,0.614771,0.768065,0.23945,0.702221
BkiUf2PxK02iP15vhtvb,c4,163,0.387751,0.447519,0.458561,False,0.673638,0.248294,0.338936,0.706854
BkiUc9HxK1UJ-rWoJl_y,commoncrawl,402,0.481425,0.560994,0.458735,False,0.73803,0.7545,0.295765,0.601028
BkiUfhrxK4tBVicoE-yS,c4,193,0.447165,0.546311,0.627641,True,0.698558,0.843464,0.215823,0.69953
BkiUdUk5qYVBc0cisfGv,stackexchange,149,0.524144,0.566454,0.311372,False,0.736791,0.533357,0.425419,0.615769
BkiUdpY5qWTBJsoPR0Y1,arxiv,5812,0.613794,0.67964,0.484536,False,0.783086,0.944689,0.460153,0.626642
BkiUdLg4dbjiVENjobLB,commoncrawl,641,0.542876,0.603713,0.431634,False,0.630921,0.832555,0.400921,0.630627
BkiUcazxK5YsWTJsO8X9,commoncrawl,248,0.493172,0.583071,0.523699,False,0.731602,0.807107,0.283408,0.69017
BkiUdwE4uzlh5RkAv8bZ,c4,359,0.549324,0.620888,0.453431,False,0.602945,0.771071,0.382342,0.835773
BkiUbdo5qoYDgYgh4Ni1,commoncrawl,852,0.553357,0.609845,0.387417,False,0.808968,0.698085,0.42155,0.580899
BkiUbPY5qsFAftmvNAix,commoncrawl,231,0.434564,0.502753,0.412664,False,0.688119,0.617295,0.275455,0.545711
BkiUgLrxK7IAD7XMKiKN,c4,1413,0.441838,0.545023,0.697254,True,0.669726,0.898327,0.201073,0.728243
BkiUeoHxK7FjYAb_8VWg,commoncrawl,180,0.481501,0.55294,0.370203,False,0.657825,0.685014,0.31481,0.658665
BkiUdmQ5qdmDDqr2Gydy,commoncrawl,4551,0.415974,0.502037,0.473501,False,0.633936,0.68866,0.215159,0.675492
BkiUdozxK6Ot9UjEBvcU,arxiv,3268,0.608539,0.655915,0.445497,False,0.642787,0.943492,0.497995,0.612762
BkiUdes4eIZjqV0yNbof,commoncrawl,1071,0.490608,0.589713,0.588977,True,0.79858,0.848339,0.259362,0.687631
BkiUfYc25V5jLcQY1fb_,github,309,0.532409,0.593392,0.450509,False,0.675973,0.390118,0.840627,0.559133
BkiUeJPxK0-nUh8iKLpV,commoncrawl,448,0.448597,0.533826,0.469435,False,0.696702,0.719165,0.24973,0.648447
BkiUbuy6NNjgB0Ss0uOR,c4,300,0.529476,0.619786,0.491229,False,0.770433,0.809981,0.318752,0.741415
BkiUbb3xK1yAgWt78qXL,book,323352,0.482039,0.525703,0.615061,True,0.416667,0.995217,0.380156,0.484263
BkiUb8PxK6-gDz87Otx7,commoncrawl,403,0.563469,0.63392,0.424904,False,0.766213,0.823986,0.399082,0.640749
BkiUfS025V5jPC6s03E-,commoncrawl,559,0.488131,0.569396,0.532583,False,0.61159,0.831095,0.298512,0.692343
BkiUdv3xK0-nUh8iJ6wm,c4,437,0.409374,0.489625,0.523015,False,0.634484,0.546689,0.222122,0.745137
BkiUdb04uBhi8u04pUX0,commoncrawl,667,0.410689,0.508071,0.716152,True,0.5788,0.899614,0.183462,0.696254
BkiUc0zxK6wB9dbuTY1c,c4,76,0.488665,0.531876,0.335983,False,0.61651,0.462297,0.387839,0.723822
BkiUe6rxK4sA-9F9mEog,commoncrawl,206,0.498018,0.579237,0.559021,False,0.609472,0.867528,0.308508,0.689718
BkiUdcU5qsBC6uknBvFB,commoncrawl,1051,0.562201,0.644604,0.43467,False,0.797453,0.804596,0.369926,0.727136
BkiUeEY4dbghfNG-eC_q,book,113074,0.48277,0.521551,0.60323,True,0.392282,0.995512,0.392645,0.482308
BkiUdpbxK7IACL5k9Epc,commoncrawl,793,0.474571,0.556151,0.564681,False,0.645403,0.848897,0.284217,0.613961
BkiUd-o4ukPiEYUYdoU-,c4,146,0.649633,0.691831,0.226895,False,0.778066,0.729613,0.551171,0.732119
BkiUcTLxK0iCl36cWij8,commoncrawl,136,0.512718,0.593297,0.468661,False,0.668862,0.793362,0.324701,0.718767
BkiUdHo5qhDBUi61TwY9,c4,2212,0.395323,0.468922,0.558135,False,0.598461,0.461736,0.223594,0.781729
BkiUd085qhLAB-QFv2O-,c4,103,0.45596,0.544333,0.510708,False,0.610981,0.760466,0.249759,0.755835
BkiUduk25V5i9my3-xlv,c4,959,0.586382,0.659655,0.495325,False,0.677052,0.910736,0.415411,0.739022
BkiUdEXxK0wg09FXVj-B,commoncrawl,253,0.457763,0.54047,0.480488,False,0.594389,0.745269,0.264781,0.726907
BkiUeLg4dbghYS8bBKsX,arxiv,7542,0.612366,0.659,0.470529,False,0.608755,0.974084,0.503554,0.631515
BkiUdzY4uBhhxNZlVyyL,stackexchange,108,0.490651,0.531744,0.317457,False,0.712225,0.508644,0.394768,0.558937
BkiUdgg25V5iqz-y4HNX,commoncrawl,813,0.485077,0.574366,0.642754,True,0.656252,0.919491,0.276737,0.651217
BkiUdnXxaKPQonPpLj-g,wikipedia,261,0.357373,0.427543,0.52907,False,0.722714,0.582698,0.193645,0.409183
BkiUflrxK7FjYHGH2TJy,commoncrawl,301,0.412781,0.50465,0.616286,True,0.641913,0.814707,0.19842,0.624094
BkiUbFw5qhDAChH9Sq6Y,stackexchange,1597,0.6327,0.66084,0.208371,False,0.775411,0.666865,0.650409,0.567039
BkiUaT_xK6Ot9V_E1Sl1,commoncrawl,1103,0.553041,0.63006,0.544716,False,0.722191,0.918046,0.37333,0.636438
BkiUd4o4eIXh79703APK,commoncrawl,3616,0.371329,0.477018,0.813137,True,0.649825,0.937859,0.124722,0.678673
BkiUcx05qhDACrLp7NnU,commoncrawl,5586,0.341398,0.411501,0.483594,False,0.503896,0.483104,0.177825,0.661419
BkiUbj04eIXguvMsvC95,commoncrawl,452,0.690774,0.73098,0.314954,False,0.8362,0.911913,0.627154,0.596959
BkiUd-LxaKgQGdQApx-4,stackexchange,192,0.613822,0.674629,0.349006,False,0.789383,0.820945,0.677185,0.471939
BkiUdn85qsMAIpX-fnUW,github,247,0.530957,0.577023,0.415218,False,0.631351,0.423472,0.838689,0.494283
BkiUcanxK4sA-9F9jvAU,commoncrawl,1751,0.492069,0.577106,0.654419,True,0.600673,0.94807,0.293651,0.662839
BkiUbYfxK3YB9m3utyj_,commoncrawl,405,0.460024,0.514991,0.322489,False,0.557905,0.654259,0.33177,0.580664
BkiUd-S6NNjgB1scZJuf,c4,59,0.512624,0.585731,0.37519,False,0.697391,0.687735,0.342039,0.717229
BkiUe-Y5qhLBc_f2-qLT,commoncrawl,161,0.466963,0.549126,0.521859,False,0.716325,0.797109,0.275249,0.578122
BkiUfqrxaKgQZYloLDPx,c4,1479,0.665791,0.727982,0.396756,False,0.7925,0.917434,0.520678,0.741797
BkiUc-M5qYVBL5XJbuu8,commoncrawl,938,0.471239,0.570461,0.676254,True,0.694372,0.915977,0.239723,0.693789
BkiUfjM5qhDCWb0lNSrU,c4,74,0.49055,0.559697,0.491784,False,0.581963,0.623622,0.329208,0.820992
BkiUfVDxK0zjCxN_vPot,commoncrawl,270,0.477453,0.545458,0.362458,False,0.660632,0.681232,0.318773,0.616786
BkiUf_bxK7IDKzHWOGO9,c4,156,0.524104,0.60483,0.410556,False,0.71859,0.742909,0.335745,0.746301
BkiUeDg5qWTD6lY8YgHy,commoncrawl,850,0.503655,0.600946,0.567753,False,0.751879,0.844396,0.276644,0.741944
BkiUfYY5qhLBfzo2pJLK,wikipedia,421,0.469065,0.538858,0.457304,False,0.653965,0.763519,0.306215,0.551166
BkiUcKTxK0iCl4WD3cZZ,commoncrawl,455,0.476101,0.566603,0.543953,False,0.807026,0.808881,0.264928,0.595444
BkiUe5XxK7IAD7XMJ_cg,c4,259,0.507459,0.590114,0.453787,False,0.678088,0.739418,0.3146,0.768386
BkiUfvY5qhDCnWORd-oE,github,536,0.617637,0.658311,0.263102,False,0.785831,0.771915,0.522729,0.592254
BkiUfl_xK1ThhBMLin-D,commoncrawl,531,0.561393,0.634557,0.512021,False,0.725832,0.902697,0.390677,0.633212
BkiUdNfxK6nrxpQc1PeK,c4,41,0.409567,0.460167,0.45532,False,0.616595,0.291499,0.333818,0.746819
BkiUghjxK7IACRyfn1D1,commoncrawl,547,0.613861,0.682199,0.437042,False,0.775921,0.891449,0.454407,0.688967
BkiUdvTxK4sA-5fmxp5r,commoncrawl,2961,0.408552,0.494159,0.478289,False,0.622388,0.687089,0.208801,0.666989
BkiUd6I4dbghcmVn2Xu2,commoncrawl,2203,0.466746,0.559973,0.641757,True,0.69368,0.890973,0.249216,0.637728
BkiUdjo5jDKDyDF8wyj7,commoncrawl,310,0.502612,0.559435,0.305943,False,0.675966,0.631426,0.370023,0.620047
BkiUd_LxK1ThhAqzXWxw,commoncrawl,498,0.502742,0.589759,0.598231,True,0.706235,0.897933,0.299701,0.636111
BkiUebTxK2li-HhsAYGt,commoncrawl,1905,0.452634,0.551572,0.648984,True,0.644341,0.870763,0.221779,0.742864
BkiUd7_xK0zjCsHebaRd,commoncrawl,2800,0.576641,0.645862,0.386778,False,0.801905,0.748208,0.415127,0.698446
BkiUgGnxK1Thg9qFgR53,commoncrawl,844,0.553774,0.63522,0.527642,False,0.891375,0.774303,0.363733,0.648283
BkiUdGo5qWTD6lXPcrsJ,stackexchange,240,0.607103,0.644207,0.278839,False,0.799365,0.733716,0.520526,0.564083
BkiUdKPxaKgTx4Y_-Elz,commoncrawl,321,0.457664,0.545733,0.567053,False,0.648163,0.819222,0.252168,0.661838
BkiUeGXxK7Tt6AlxEooi,c4,135,0.514153,0.602263,0.537347,False,0.845909,0.666782,0.308562,0.755495
BkiUcJjxK0iCl7UGWdpC,c4,322,0.516049,0.601626,0.437677,False,0.73447,0.754045,0.316368,0.747329
BkiUdoo5qhDBPdB3YyVi,commoncrawl,372,0.40576,0.48714,0.460471,False,0.676346,0.598596,0.215875,0.643612
BkiUdSM4ubng19hinVgd,wikipedia,54,0.444029,0.488686,0.398158,False,0.64957,0.737989,0.349913,0.339831
BkiUgwHxK7IACL5k-cOT,arxiv,3094,0.619935,0.673081,0.450992,False,0.84239,0.94692,0.495928,0.518702
BkiUd3bxK4tBVicoDWnD,commoncrawl,423,0.457659,0.551088,0.499098,False,0.738757,0.726844,0.239659,0.715971
BkiUfc_xK1yAgYaM4ibR,commoncrawl,782,0.519804,0.576411,0.281447,False,0.641253,0.663372,0.387721,0.669168
BkiUbqjxK0-nUh8iIWy7,commoncrawl,600,0.455422,0.532642,0.451969,False,0.727208,0.57054,0.275239,0.704364
BkiUdwQ25V5i9my3-zv1,commoncrawl,477,0.436095,0.538144,0.675362,True,0.77057,0.873345,0.197983,0.628426
BkiUcwQ4uzlhXkpzW-BK,book,181159,0.436818,0.475831,0.654076,True,0.345787,0.999864,0.401307,0.369223
BkiUdTA5qYVBTBbD-tqE,commoncrawl,883,0.602502,0.658698,0.385469,False,0.710856,0.856848,0.471379,0.655581
BkiUdbU5qhDBUi61UCgh,github,131,0.457378,0.544907,0.622488,True,0.724624,0.253144,0.875632,0.548372
BkiUfKY5qhDCoPRSN9Ux,stackexchange,204,0.509901,0.553734,0.297485,False,0.70511,0.574046,0.407625,0.569742
BkiUfXg5qhDCgpdHs4Vr,c4,303,0.469746,0.565702,0.582495,True,0.694518,0.828344,0.245849,0.723342
BkiUfTjxK7IAFzA-hVOi,commoncrawl,70,0.448897,0.481676,0.305604,False,0.678019,0.372414,0.435349,0.489585
BkiUatrxK0iCl7DT6J0o,commoncrawl,1270,0.599812,0.675513,0.493872,False,0.76239,0.917049,0.423176,0.703607
BkiUawDxK1yAgWay2nXs,c4,155,0.442335,0.525009,0.591295,True,0.61769,0.586005,0.249431,0.840726
BkiUeDU4dbghWHCOH6Es,c4,342,0.446132,0.534052,0.513139,False,0.613174,0.754122,0.240983,0.729284
BkiUav3xK3YB9raXxqMb,commoncrawl,285,0.474044,0.563145,0.552908,False,0.698632,0.819052,0.266143,0.659856
BkiUfybxK1fBGsWmyBu6,c4,45,0.30911,0.384422,0.620527,True,0.606478,0.13338,0.357086,0.753907
BkiUdTo5qoYAmdCYOW5V,c4,133,0.519444,0.607566,0.460801,False,0.771918,0.774629,0.313829,0.725721
BkiUbb04uBhhxMtSgyQO,c4,157,0.461251,0.556696,0.599725,True,0.676644,0.838269,0.238544,0.709072
BkiUbQs5qhLAB70I21YL,github,89,0.516532,0.58889,0.557982,False,0.653489,0.347696,0.905678,0.58417
BkiUda_xK7IAB1deVFMv,commoncrawl,5393,0.615549,0.687549,0.412494,False,0.860042,0.814699,0.447548,0.712471
BkiUfKw5qhLBgou5wzz5,commoncrawl,407,0.405894,0.483017,0.479212,False,0.55864,0.705153,0.225941,0.610957
BkiUfGw4uzliDHHXlC0U,commoncrawl,7018,0.582146,0.656604,0.515181,False,0.798912,0.923592,0.408411,0.616597
BkiUfdA5qhDCWcKLxhpR,commoncrawl,1483,0.625371,0.686665,0.361254,False,0.772723,0.843605,0.482351,0.706954
BkiUdRM25V5ij0Pv7hLH,commoncrawl,1329,0.429411,0.531524,0.722469,True,0.697242,0.913615,0.191146,0.65436
BkiUfOI5qhLBtiOLcr5x,commoncrawl,1672,0.367603,0.460491,0.633804,True,0.539507,0.784669,0.150864,0.702327
BkiUbH45qsNCPfdFdLLQ,github,1426,0.422219,0.515019,0.57713,False,0.782815,0.205686,0.754749,0.578108
BkiUbnzxK7Ehm79fbeGg,github,271,0.511575,0.552703,0.308472,False,0.685656,0.41561,0.724082,0.452161
BkiUdmQ4uBhi_K2XLuCi,c4,136,0.458545,0.540741,0.512626,False,0.610488,0.779381,0.266755,0.673114
BkiUdpXxK1ThhAqzW_8H,commoncrawl,326,0.453051,0.544928,0.646048,True,0.626601,0.884718,0.23867,0.665727
BkiUe1vxaKgTq1C9PPjn,commoncrawl,564,0.512388,0.600341,0.600064,True,0.672729,0.907229,0.307165,0.692456
BkiUe-_xK0wg09FXXeVw,c4,212,0.476029,0.566088,0.592003,True,0.619275,0.857896,0.265893,0.726343
BkiUbL05qX_AY17CluTX,c4,57,0.500087,0.579966,0.440066,False,0.641618,0.745333,0.313704,0.75377
BkiUd0g25V5is4Ho6jzp,c4,1299,0.37801,0.485733,0.726588,True,0.686871,0.853243,0.126655,0.747237
BkiUfR_xK4tBVhvvuPub,c4,306,0.411989,0.512699,0.635795,True,0.65244,0.734694,0.176999,0.812794
BkiUdAzxK0-nUh8iJeT2,commoncrawl,776,0.453317,0.537412,0.550296,False,0.676468,0.807392,0.257096,0.59352
BkiUdOM5qoYAqyxO-bxN,commoncrawl,1000,0.442078,0.502155,0.401613,False,0.703513,0.450029,0.3019,0.664907
BkiUdOnxK0wg05VB7U27,c4,112,0.408957,0.471806,0.532726,False,0.594808,0.262309,0.399155,0.795035
BkiUfOQ25V5jX_qCeL6l,commoncrawl,389,0.414757,0.49458,0.426915,False,0.655418,0.646842,0.228503,0.617041
BkiUfMnxK6mkyCKC22Xb,c4,55,0.551105,0.62167,0.370531,False,0.677944,0.752912,0.386452,0.756983
BkiUa645ixsDL7k8xRue,arxiv,1423,0.647278,0.700132,0.389331,False,0.829183,0.913283,0.523953,0.605491
BkiUbNbxK7Dgs_cY4CFU,c4,826,0.585751,0.661284,0.419654,False,0.775311,0.829161,0.409507,0.726206
BkiUcCHxK6nrxq6DmYfD,commoncrawl,1149,0.537856,0.619781,0.563412,False,0.650647,0.910109,0.346696,0.718403
BkiUdfg5qsBC9WrglOmF,arxiv,3780,0.591307,0.636288,0.449982,False,0.707565,0.936333,0.486351,0.508597
BkiUdXg4dbgg5rq9rFfg,commoncrawl,1876,0.431841,0.529153,0.544559,False,0.749339,0.701105,0.204781,0.727685
BkiUdZvxaJJQnL9IZ12R,commoncrawl,377,0.547593,0.63512,0.486724,False,0.754239,0.830087,0.343363,0.756544
BkiUeRHxK6wB9jjDhFXE,github,1152,0.615784,0.643624,0.239951,False,0.790774,0.711103,0.550824,0.553985
BkiUfI7xK7Dgs_cY676V,commoncrawl,6203,0.410621,0.505505,0.710262,True,0.567818,0.899488,0.189226,0.674478
BkiUfYjxaKgQWseFxYr8,github,41,0.478455,0.516206,0.246296,False,0.603224,0.39037,0.636666,0.473542
BkiUbXo4uBhhxHcxAIvb,commoncrawl,768,0.457791,0.536013,0.420406,False,0.648564,0.664184,0.275275,0.69568
BkiUddPxK6Ot9TMSq_1R,c4,187,0.38806,0.458827,0.571621,False,0.631459,0.395775,0.222938,0.794559
BkiUbeI5qhDAChH9TFEh,commoncrawl,316,0.430317,0.525901,0.601072,True,0.666507,0.80836,0.207288,0.683941
BkiUdgg5qhLBU3f_P2l8,commoncrawl,1907,0.613991,0.685813,0.464623,False,0.780424,0.911027,0.446404,0.696847
BkiUavXxK7ICUt7cOOr5,commoncrawl,393,0.426196,0.516316,0.604829,True,0.588022,0.820745,0.215916,0.681126
BkiUc3o4dbgg6MqXbHRF,commoncrawl,468,0.43132,0.470416,0.282378,False,0.622475,0.422774,0.340097,0.547004
BkiUddE4uBhjD09iHVOe,c4,265,0.522899,0.603996,0.538844,False,0.634705,0.872519,0.333674,0.719874
BkiUb7zxaJJQnKM6s_55,commoncrawl,2983,0.528657,0.6047,0.539132,False,0.603727,0.890357,0.351225,0.707921
BkiUcMrxK0fkXPSOpOHm,commoncrawl,705,0.343523,0.422576,0.527113,False,0.686178,0.429914,0.159065,0.678157
BkiUbn_xK1yAga6JqdDx,commoncrawl,1027,0.421584,0.523326,0.670703,True,0.639932,0.85489,0.184186,0.742989
BkiUfOM5qhLBxoxlBdVN,commoncrawl,1655,0.371342,0.426542,0.402429,False,0.644972,0.344463,0.242543,0.613788
BkiUbWo5qsJBjkzigE7s,c4,109,0.582328,0.640983,0.388529,False,0.636342,0.833993,0.445464,0.713912
BkiUcQ7xK1yAgWay3_E2,c4,79,0.458336,0.521996,0.380272,False,0.635622,0.546159,0.309797,0.690068
BkiUa2TxK3YB9m3utOxI,arxiv,9378,0.571277,0.640372,0.533935,False,0.702509,0.943992,0.410058,0.618211
BkiUdhk5qoYApuLfLw1-,commoncrawl,908,0.605708,0.669537,0.334396,False,0.791169,0.784566,0.456773,0.708642
BkiUdhI4uBhiyG-891O-,c4,1942,0.414428,0.513873,0.675593,True,0.612898,0.857984,0.182391,0.725678
BkiUfcXxK6nrxrSHhi16,commoncrawl,948,0.493843,0.585459,0.566037,False,0.741045,0.846109,0.280072,0.668522
BkiUdc7xK6Ot9WA5hwHC,commoncrawl,268,0.546322,0.608633,0.400244,False,0.668253,0.801175,0.40093,0.639124
BkiUd2TxK7DgtAWe0z9c,commoncrawl,277,0.427486,0.496197,0.418944,False,0.686105,0.560052,0.267161,0.590146
BkiUdmE25V5iqPl1DrhY,commoncrawl,378,0.463854,0.553189,0.574482,False,0.649444,0.829889,0.255407,0.679692
BkiUbq3xK6nrxpQcz1NW,c4,55,0.680935,0.710462,0.195816,False,0.740157,0.807853,0.612037,0.696175
BkiUdXw5qhLACGCwN3O2,stackexchange,165,0.564301,0.599709,0.273583,False,0.755264,0.651269,0.481681,0.545887
BkiUd105qhLBSMLQwddt,commoncrawl,3656,0.559135,0.609322,0.411439,False,0.567807,0.853469,0.442031,0.64338
BkiUdZE5qhLBU3f_PwNw,commoncrawl,723,0.417733,0.517667,0.714982,True,0.628192,0.899538,0.184556,0.687323
BkiUaenxK0iCl2n19EWL,commoncrawl,869,0.481666,0.563922,0.442093,False,0.678776,0.731828,0.289735,0.702215
BkiUdK425V5jAV9GHEWI,commoncrawl,533,0.421171,0.508993,0.532051,False,0.6642,0.748304,0.216253,0.623712
BkiUa3I5qsNCPe9kG1-I,commoncrawl,710,0.484076,0.57041,0.498066,False,0.75866,0.780698,0.282631,0.631963
BkiUeHY4dbghfNG-eGbn,commoncrawl,396,0.563538,0.645108,0.53091,False,0.731384,0.904118,0.373208,0.701526
BkiUa5E5qhDACuHxBz_P,commoncrawl,290,0.414139,0.496414,0.588487,True,0.604313,0.810649,0.222162,0.557347
BkiUezHxK6nrxjHzDCGQ,github,32,0.302839,0.38601,0.519261,False,0.627169,0.108774,0.516176,0.628035
BkiUbMw5qdmB63dEy-jN,commoncrawl,433,0.531352,0.605508,0.405264,False,0.723353,0.763586,0.358322,0.678962
BkiUeprxK7IADTol2Jnb,github,127,0.503825,0.555003,0.448622,False,0.545353,0.384411,0.833033,0.543162
BkiUa5PxK1fBGsWmtRbB,commoncrawl,2481,0.61436,0.698308,0.529413,False,0.816381,0.947895,0.418482,0.734053
BkiUdLM5qhDBQzqNFA-u,commoncrawl,360,0.479553,0.528179,0.318549,False,0.684641,0.526826,0.366092,0.589267
BkiUe6bxK7IADzpkVOhw,commoncrawl,265,0.440618,0.521343,0.562666,False,0.689852,0.814926,0.252261,0.520457
BkiUdmo4eIOjR8afg9Tu,commoncrawl,468,0.395293,0.493085,0.657525,True,0.670554,0.824638,0.167113,0.638344
BkiUfKo4uzliDJh6RL-i,c4,106,0.46583,0.546188,0.499135,False,0.594517,0.777462,0.278328,0.691308
BkiUdZM5qWTBLpFf1L3S,book,126838,0.109351,0.152697,0.774767,True,0.147104,0.782979,0.00821255,0.52068
BkiUdHk5qoYAn-0Sl4X2,commoncrawl,277,0.416351,0.497283,0.495368,False,0.619089,0.722877,0.227509,0.60001
BkiUb0HxK7kjXLSrEHkH,commoncrawl,165,0.492685,0.548258,0.427588,False,0.637279,0.790602,0.363014,0.493847
BkiUdVY5qoYAttXCyzxp,stackexchange,148,0.579145,0.617363,0.268323,False,0.727291,0.758291,0.489968,0.537527
BkiUdeA4eIXhpe8BQEdF,commoncrawl,6902,0.451807,0.557158,0.641737,True,0.718901,0.847724,0.205987,0.766447
BkiUdrXxaKgTz-oDsXyZ,c4,174,0.461717,0.551532,0.538168,False,0.608571,0.790317,0.252148,0.762271
BkiUf1TxK6-gD0Srf4FB,c4,102,0.456482,0.52379,0.425517,False,0.65888,0.526019,0.299431,0.724948
BkiUbn05qoYDgY37zebn,commoncrawl,261,0.504314,0.567482,0.514161,False,0.584788,0.871083,0.356922,0.570189
BkiUdks25V5jBFwBtzwi,stackexchange,522,0.572413,0.629765,0.364388,False,0.802981,0.755271,0.438592,0.59124
BkiUfk05qhDCnXuZvXQ8,c4,453,0.44375,0.540957,0.648322,True,0.646743,0.865256,0.216934,0.70448
BkiUdQI5qX_BjprW8ek3,commoncrawl,332,0.459729,0.55221,0.518428,False,0.748432,0.762366,0.243938,0.667405
BkiUc5rxK6EuNBRhH2qy,commoncrawl,233,0.477938,0.566752,0.496494,False,0.767199,0.746577,0.270705,0.664899
BkiUcC45qsNCPdQKte5U,wikipedia,73,0.465194,0.523435,0.37354,False,0.702838,0.627147,0.329298,0.516995
BkiUd_U25V5hRtkVbxGF,c4,2074,0.466904,0.578598,0.72425,True,0.778899,0.930536,0.206285,0.74838
BkiUc_A5qYVBTkzTmk0B,commoncrawl,206,0.528728,0.598779,0.505494,False,0.685786,0.870771,0.365277,0.589109
BkiUfFHxK3xgpbERETVh,c4,525,0.458473,0.520344,0.417065,False,0.680409,0.314107,0.468914,0.731172
BkiUd1w5qrqCypefTdmx,c4,39,0.505864,0.558798,0.457023,False,0.616638,0.49254,0.382351,0.839374
BkiUe9M5qhDCU1N828PP,commoncrawl,626,0.558912,0.63174,0.445593,False,0.744357,0.834571,0.388978,0.658954
BkiUdYvxK7ICUuXek7QT,c4,415,0.61237,0.661224,0.334436,False,0.681964,0.832813,0.498377,0.675279
BkiUdBnxK7FjYHGHzzoN,commoncrawl,348,0.449231,0.541598,0.589752,True,0.649774,0.823459,0.233707,0.687318
BkiUe7LxK7IAE_K9ylXz,commoncrawl,385,0.421567,0.513137,0.549912,False,0.690007,0.757815,0.207902,0.636903
BkiUanm6NNjgB0Sszrpk,c4,182,0.47381,0.569178,0.607979,True,0.710759,0.859265,0.251286,0.683197
BkiUdSM5qWTBGBH18CHL,c4,97,0.443086,0.501728,0.336392,False,0.630074,0.510807,0.306255,0.642647
BkiUdKzxK4tBVgEFVAIw,commoncrawl,544,0.448906,0.547751,0.689741,True,0.696697,0.908007,0.218266,0.651074
BkiUeGzxK0-nUKDhrI34,c4,208,0.439029,0.526237,0.460661,False,0.696207,0.67426,0.235546,0.692865
BkiUbKU4dbgj407o07J2,commoncrawl,302,0.434222,0.516775,0.516599,False,0.603271,0.758198,0.241599,0.644784
BkiUbss5qoaAwmU2r_XK,commoncrawl,1823,0.464539,0.536761,0.415454,False,0.632786,0.622524,0.296022,0.711476
BkiUdxc4dbghQvjK-apd,c4,2876,0.489227,0.583195,0.58338,True,0.682283,0.735338,0.269969,0.853349
BkiUf07xK0wg09KOZlvQ,commoncrawl,488,0.498237,0.58854,0.604462,True,0.677019,0.891991,0.287529,0.690474
BkiUfxo25V5jayWgFmJs,commoncrawl,82,0.482255,0.540674,0.302481,False,0.648427,0.638328,0.345946,0.596634
BkiUfPM5qhLBcdv_XZL9,commoncrawl,1106,0.262933,0.336363,0.548944,False,0.62079,0.64054,0.0915962,0.349693
BkiUbNA5qhDACrtP098J,commoncrawl,1434,0.675862,0.730277,0.400323,False,0.845053,0.949218,0.548895,0.645885
BkiUciTxK4sA-5fmwkdx,book,97223,0.271594,0.347818,0.796897,True,0.319714,0.890634,0.0937376,0.54547
BkiUdh85qX_AY5k-y9sy,commoncrawl,296,0.54476,0.584522,0.264637,False,0.716618,0.530873,0.451981,0.678817
BkiUdXE5qhLA90Q4aXNL,commoncrawl,1241,0.56624,0.653854,0.567209,False,0.830985,0.929018,0.361809,0.654076
BkiUdu425YjgKNDlVviV,commoncrawl,1070,0.487483,0.579986,0.612964,True,0.693302,0.884605,0.271641,0.678648
BkiUdzHxK4tBVhvvsuz8,wikipedia,73,0.412964,0.470116,0.336506,False,0.602353,0.616114,0.279609,0.470493
BkiUbpDxK03BfNelVlgT,c4,153,0.486618,0.580075,0.517036,False,0.685893,0.781793,0.268553,0.785589
BkiUbSDxK6EuNBRhGbED,commoncrawl,1353,0.615167,0.696381,0.495498,False,0.895231,0.921166,0.425668,0.669752
BkiUdVzxK0zjCxN_tWze,commoncrawl,1079,0.606044,0.642775,0.379458,False,0.682818,0.899797,0.520338,0.53387
BkiUd_I5qg5A56rhLYnu,commoncrawl,526,0.428886,0.511355,0.563331,False,0.575629,0.79979,0.236459,0.627465
BkiUdIA5qhLA11kI99wF,commoncrawl,240,0.462396,0.545449,0.605043,True,0.581976,0.873649,0.268606,0.647609
BkiUdOI5i7PA9KWZEkOY,c4,305,0.41758,0.506308,0.540357,False,0.568861,0.750904,0.210547,0.729716
BkiUbRo4dbjiU69DgKOu,commoncrawl,244,0.417935,0.502118,0.526018,False,0.683804,0.747527,0.221509,0.560769
BkiUbog5qsBB3TGfad1B,c4,507,0.44164,0.545289,0.62903,True,0.681934,0.828824,0.199793,0.781663
BkiUf2nxK7Tt52mM_tPS,commoncrawl,834,0.668288,0.714685,0.349561,False,0.829675,0.909587,0.560026,0.617234
BkiUfEo4uzliAaD0wk64,commoncrawl,301,0.59206,0.665798,0.46063,False,0.823478,0.880635,0.420005,0.644986
BkiUaj7xK7ICUubsxbxo,commoncrawl,395,0.423205,0.510129,0.541001,False,0.688376,0.761381,0.22038,0.58562
BkiUembxK3YB9ohkOJ2x,commoncrawl,658,0.496381,0.555264,0.295994,False,0.65378,0.618224,0.358988,0.654982
BkiUfnfxK4tBVhat6RUd,commoncrawl,389,0.510123,0.59032,0.437654,False,0.740467,0.760652,0.322998,0.667186
